FirmID,Date,Sales
0.0,2020-08-13,2107.2859099931493
0.0,2020-08-14,2526.133011164712
0.0,2020-08-15,3754.557335501218
0.0,2020-08-16,4375.077158789367
0.0,2020-08-17,2970.9095278519085
0.0,2020-08-18,1878.389530212686
0.0,2020-08-19,2664.581904345232
0.0,2020-08-20,2567.9371054926364
0.0,2020-08-21,2083.683944342067
0.0,2020-08-22,2512.9460246423205
0.0,2020-08-23,3974.0046341963807
0.0,2020-08-24,2432.0716702055784
0.0,2020-08-25,2710.523958710512
0.0,2020-08-26,2188.55672283165
0.0,2020-08-27,2239.010380342919
0.0,2020-08-28,3689.411722552736
0.0,2020-08-29,2269.038892300986
0.0,2020-08-30,2312.864492390315
0.0,2020-08-31,2018.1463335980868
0.0,2020-09-01,1045.6664620510708
0.0,2020-09-02,1355.730273349971
0.0,2020-09-03,1215.7012707075646
0.0,2020-09-04,1604.558777317428
0.0,2020-09-05,3206.558088582444
0.0,2020-09-06,1428.848446877208
0.0,2020-09-07,1237.1316228136332
0.0,2020-09-08,1444.9147150546405
0.0,2020-09-09,1706.8267848505743
0.0,2020-09-10,2103.20229211747
0.0,2020-09-11,1285.8053682903833
0.0,2020-09-12,2249.951013647511
0.0,2020-09-13,2256.568524562844
0.0,2020-09-14,1382.7571964041667
0.0,2020-09-15,1505.6999955922402
0.0,2020-09-16,1562.815617894605
0.0,2020-09-17,2021.4572181825065
0.0,2020-09-18,1290.996240095809
0.0,2020-09-19,2381.208018163219
0.0,2020-09-20,2764.007950516601
0.0,2020-09-21,1297.2160067103664
0.0,2020-09-22,1258.205126628279
0.0,2020-09-23,1176.6576601599477
0.0,2020-09-24,1671.721169582039
0.0,2020-09-25,1666.6876422292935
0.0,2020-09-26,2795.480347061257
0.0,2020-09-27,1725.1624145722956
0.0,2020-09-28,1480.2933571570131
0.0,2020-09-29,1390.8872763250545
0.0,2020-09-30,1454.1523415109857
0.0,2020-10-01,1163.0758525932915
0.0,2020-10-02,1762.1605748051052
0.0,2020-10-03,3194.379108509955
0.0,2020-10-04,2027.2024919770304
0.0,2020-10-05,867.2485687208493
0.0,2020-10-06,1101.00383487148
0.0,2020-10-07,1526.2293926835582
0.0,2020-10-08,947.2601741901568
0.0,2020-10-09,867.1402762087363
0.0,2020-10-10,2277.3089012381524
0.0,2020-10-11,2299.4118842642897
0.0,2020-10-12,1334.9557081277794
0.0,2020-10-13,1921.392780470176
0.0,2020-10-14,1859.919105580282
0.0,2020-10-15,1859.7750181656104
0.0,2020-10-16,920.0835291661216
0.0,2020-10-17,1820.7274141297105
0.0,2020-10-18,2138.8380686015785
0.0,2020-10-19,2223.088139167178
0.0,2020-10-20,853.0664365834368
0.0,2020-10-21,1911.038953377284
0.0,2020-10-22,1720.615669802777
0.0,2020-10-23,888.7069541916802
0.0,2020-10-24,3094.7582453467894
0.0,2020-10-25,1592.8896474455114
0.0,2020-10-26,1384.369560900014
0.0,2020-10-27,2173.9285915186338
0.0,2020-10-28,1511.777833281047
0.0,2020-10-29,993.0710256847226
0.0,2020-10-30,1212.2329655046428
0.0,2020-10-31,1416.6555068000116
0.0,2020-11-01,1589.4107473080592
0.0,2020-11-02,1358.859597843296
0.0,2020-11-03,1654.7775005545016
0.0,2020-11-04,1179.5626193973817
0.0,2020-11-05,1767.4153177659275
0.0,2020-11-06,1140.720533600037
0.0,2020-11-07,2742.6647763784
0.0,2020-11-08,2182.3115084459346
0.0,2020-11-09,1015.5852221652444
0.0,2020-11-10,1175.8603790308814
0.0,2020-11-11,1501.775785447349
0.0,2020-11-12,2763.792111358865
0.0,2020-11-13,1105.7107576427584
0.0,2020-11-14,3256.0024536362776
0.0,2020-11-15,1351.7366886330292
0.0,2020-11-16,1643.929527211051
0.0,2020-11-17,1688.6673278790847
0.0,2020-11-18,1162.5791650875613
0.0,2020-11-19,855.1260079754089
0.0,2020-11-20,1164.0448829195825
0.0,2020-11-21,2469.8575027717443
0.0,2020-11-22,1421.927171625519
0.0,2020-11-23,1838.9660925352368
0.0,2020-11-24,1546.182762858608
0.0,2020-11-25,1138.4918880114808
0.0,2020-11-26,1864.229520339484
0.0,2020-11-27,2020.8662172931995
0.0,2020-11-28,3041.3870058299244
0.0,2020-11-29,1445.2600404630466
0.0,2020-11-30,985.4219171474242
0.0,2020-12-01,1387.6725206470237
0.0,2020-12-02,987.3465915661824
0.0,2020-12-03,1535.695262416106
0.0,2020-12-04,1252.223677462024
0.0,2020-12-05,2608.462804189025
0.0,2020-12-06,1782.8108681768977
0.0,2020-12-07,1667.345394847766
0.0,2020-12-08,1232.131369557566
0.0,2020-12-09,1199.9071803976574
0.0,2020-12-10,1386.3370980752848
0.0,2020-12-11,783.3037156304256
0.0,2020-12-12,2267.136181841965
0.0,2020-12-13,2976.3098207820835
0.0,2020-12-14,1199.9579887547106
0.0,2020-12-15,1174.646970887825
0.0,2020-12-16,1709.49622682951
0.0,2020-12-17,1612.312048306982
0.0,2020-12-18,1211.8710776015705
0.0,2020-12-19,2404.597247213678
0.0,2020-12-20,3075.0537005020838
0.0,2020-12-21,1295.643155464008
0.0,2020-12-22,717.7048299030114
0.0,2020-12-23,895.2179514335332
0.0,2020-12-24,1520.3205949814453
0.0,2020-12-25,1502.972099962623
0.0,2020-12-26,1912.2966224496995
0.0,2020-12-27,2251.545481790629
0.0,2020-12-28,1130.8734230634332
0.0,2020-12-29,1207.3228639408053
0.0,2020-12-30,1401.506071016899
0.0,2020-12-31,1105.149911306674
0.0,2021-01-01,1240.288021689065
0.0,2021-01-02,1247.256702280496
0.0,2021-01-03,1874.6220920404223
0.0,2021-01-04,1182.0745155352963
0.0,2021-01-05,1729.560328640791
0.0,2021-01-06,1087.5356442392813
0.0,2021-01-07,2053.981573818368
0.0,2021-01-08,1065.1165994678756
0.0,2021-01-09,2624.250840483941
0.0,2021-01-10,2347.378679501466
0.0,2021-01-11,1279.4732434038688
0.0,2021-01-12,1279.602730950675
0.0,2021-01-13,879.1741020947727
0.0,2021-01-14,1372.4119819173798
0.0,2021-01-15,1646.0612023402757
0.0,2021-01-16,1753.2383261228815
0.0,2021-01-17,2306.161599948794
0.0,2021-01-18,1682.2481348808362
0.0,2021-01-19,1220.0240475397732
0.0,2021-01-20,2056.7733502636934
0.0,2021-01-21,1441.603047140397
0.0,2021-01-22,942.6547657460808
0.0,2021-01-23,3303.4166805052428
0.0,2021-01-24,2290.577610421637
0.0,2021-01-25,1522.828120016717
0.0,2021-01-26,1462.7906904430204
0.0,2021-01-27,1775.466939227385
0.0,2021-01-28,1640.217365113723
0.0,2021-01-29,1477.204074633822
0.0,2021-01-30,2556.2089716243445
0.0,2021-01-31,2601.163422736132
0.0,2021-02-01,1619.5747145915743
0.0,2021-02-02,1113.9477139392452
0.0,2021-02-03,1210.215410536678
0.0,2021-02-04,998.2728477470092
0.0,2021-02-05,1161.904956832709
0.0,2021-02-06,2547.4630778888863
0.0,2021-02-07,1606.65118868825
0.0,2021-02-08,1047.594425347805
0.0,2021-02-09,1443.170430414841
0.0,2021-02-10,1838.311774584296
0.0,2021-02-11,810.701272146045
0.0,2021-02-12,981.6910317095328
0.0,2021-02-13,1661.9909601093725
0.0,2021-02-14,2294.336841777347
0.0,2021-02-15,986.3606978869664
0.0,2021-02-16,2246.847308429068
0.0,2021-02-17,1180.5778692759354
0.0,2021-02-18,771.2796757750267
0.0,2021-02-19,2015.3585645975436
0.0,2021-02-20,2089.452749875714
0.0,2021-02-21,2558.8183578545604
0.0,2021-02-22,1848.2439205169228
0.0,2021-02-23,1584.694163593227
0.0,2021-02-24,1411.320427231367
0.0,2021-02-25,1155.519055975013
0.0,2021-02-26,990.953081172948
0.0,2021-02-27,2060.083297394249
0.0,2021-02-28,1661.8444604366675
0.0,2021-03-01,1019.333996422476
0.0,2021-03-02,1947.8146734484128
0.0,2021-03-03,1543.194150281672
0.0,2021-03-04,1168.2887622979954
0.0,2021-03-05,1346.6921144772848
0.0,2021-03-06,3009.142452320921
0.0,2021-03-07,2585.9589420290863
0.0,2021-03-08,1442.010564093027
0.0,2021-03-09,1064.6242540089647
0.0,2021-03-10,1586.2255997312511
0.0,2021-03-11,1813.2308422873396
0.0,2021-03-12,1908.9893224282548
0.0,2021-03-13,1330.5714096962795
0.0,2021-03-14,2327.0119450978927
0.0,2021-03-15,1287.9552792958043
0.0,2021-03-16,1009.766480050542
0.0,2021-03-17,1311.7836326257254
0.0,2021-03-18,1478.4778645441231
0.0,2021-03-19,1585.6210687155235
0.0,2021-03-20,2007.0674106369413
0.0,2021-03-21,2292.497407020589
0.0,2021-03-22,1556.4194656420332
0.0,2021-03-23,1408.1352739389297
0.0,2021-03-24,929.641474321038
0.0,2021-03-25,1524.230087326568
0.0,2021-03-26,1340.770384862911
0.0,2021-03-27,1558.032538331733
0.0,2021-03-28,1307.028663372662
0.0,2021-03-29,1427.581407026532
0.0,2021-03-30,958.3210618233052
0.0,2021-03-31,1378.9586113288567
0.0,2021-04-01,1558.122886506641
0.0,2021-04-02,1338.9201946287544
0.0,2021-04-03,2859.159859833676
0.0,2021-04-04,2273.203679379028
0.0,2021-04-05,896.1562171169527
0.0,2021-04-06,1152.5021120375109
0.0,2021-04-07,1603.124493952284
0.0,2021-04-08,1557.5741350659598
0.0,2021-04-09,1556.766713706193
0.0,2021-04-10,2669.9397334723944
0.0,2021-04-11,3216.105670141954
0.0,2021-04-12,968.407702322652
0.0,2021-04-13,1419.299055345946
0.0,2021-04-14,1360.1063967745413
0.0,2021-04-15,1603.6291895708569
0.0,2021-04-16,1015.996460338057
0.0,2021-04-17,2438.121773151184
0.0,2021-04-18,1444.157971106967
0.0,2021-04-19,1159.2545034279433
0.0,2021-04-20,463.6806407193304
0.0,2021-04-21,1036.1336031169512
0.0,2021-04-22,1339.5359014292833
0.0,2021-04-23,1817.2228367676391
0.0,2021-04-24,1666.0134173871866
0.0,2021-04-25,2683.277575502958
0.0,2021-04-26,1136.0203054014926
0.0,2021-04-27,1317.8507740976952
0.0,2021-04-28,1350.7937351063476
0.0,2021-04-29,1684.5653564917675
0.0,2021-04-30,1308.8052953160654
0.0,2021-05-01,2080.375542894309
0.0,2021-05-02,2018.6830136069395
0.0,2021-05-03,1370.2879701498127
0.0,2021-05-04,1160.68167685708
0.0,2021-05-05,1020.4132218234596
0.0,2021-05-06,1279.14121022607
0.0,2021-05-07,1309.812278077292
0.0,2021-05-08,2480.541435036987
0.0,2021-05-09,1465.8966940371477
0.0,2021-05-10,1354.5398455325108
0.0,2021-05-11,1360.799419262222
0.0,2021-05-12,1173.7046287013604
0.0,2021-05-13,1570.4080174205253
0.0,2021-05-14,1517.01687546222
0.0,2021-05-15,3268.9286783074213
0.0,2021-05-16,2969.094520860258
0.0,2021-05-17,1322.1494745426626
0.0,2021-05-18,1440.7155439355156
0.0,2021-05-19,1211.4031981651613
0.0,2021-05-20,1226.2542575497575
0.0,2021-05-21,1279.5342853296509
0.0,2021-05-22,2997.6498251037783
0.0,2021-05-23,2513.075038162792
0.0,2021-05-24,1315.4055406132984
0.0,2021-05-25,1947.2678433231235
0.0,2021-05-26,1480.625512579696
0.0,2021-05-27,1293.476590185366
0.0,2021-05-28,984.4804450793982
0.0,2021-05-29,2074.2266026705024
0.0,2021-05-30,2314.2813131626067
0.0,2021-05-31,1507.6353604486242
0.0,2021-06-01,1105.9777717520444
0.0,2021-06-02,1371.1912174860238
0.0,2021-06-03,777.7986833453745
0.0,2021-06-04,1362.7676410018828
0.0,2021-06-05,2613.329498666998
0.0,2021-06-06,2694.0368517753645
0.0,2021-06-07,966.196687432738
0.0,2021-06-08,1355.8232202933596
0.0,2021-06-09,1001.3463385326056
0.0,2021-06-10,841.861347467713
0.0,2021-06-11,803.8207626095482
0.0,2021-06-12,2288.688345150027
0.0,2021-06-13,2239.56361618254
0.0,2021-06-14,1040.3002850582022
0.0,2021-06-15,1040.6754318409496
0.0,2021-06-16,1102.172350225963
0.0,2021-06-17,1176.6084481611806
0.0,2021-06-18,1089.9152734336224
0.0,2021-06-19,3081.19361200547
0.0,2021-06-20,2222.508571601168
0.0,2021-06-21,1465.0598495701895
0.0,2021-06-22,1216.7195113506057
0.0,2021-06-23,1193.75086726118
0.0,2021-06-24,1342.2727037611169
0.0,2021-06-25,991.9779043877425
0.0,2021-06-26,2254.033781999474
0.0,2021-06-27,2780.835861965344
0.0,2021-06-28,1193.5011759237473
0.0,2021-06-29,948.2257723941984
0.0,2021-06-30,1129.8546885441351
0.0,2021-07-01,1930.3260949514745
0.0,2021-07-02,1617.467768177229
0.0,2021-07-03,2532.50071254549
0.0,2021-07-04,1409.578265267882
0.0,2021-07-05,939.0587679312138
0.0,2021-07-06,1027.0034709934494
0.0,2021-07-07,1286.606978613625
0.0,2021-07-08,1018.3277244159576
0.0,2021-07-09,931.4818766543456
0.0,2021-07-10,1875.453640890442
0.0,2021-07-11,1885.231565824245
0.0,2021-07-12,734.1752401465108
0.0,2021-07-13,1229.5949689940508
0.0,2021-07-14,986.5296014652988
0.0,2021-07-15,1362.542140929576
0.0,2021-07-16,1023.047050863147
0.0,2021-07-17,2011.3611560120685
0.0,2021-07-18,2063.7820373188647
0.0,2021-07-19,1133.9621286940846
0.0,2021-07-20,1261.6019700254792
0.0,2021-07-21,982.1713611532972
0.0,2021-07-22,904.196626289992
0.0,2021-07-23,1049.2538007060243
0.0,2021-07-24,2868.4030408405206
0.0,2021-07-25,2281.4188272439656
0.0,2021-07-26,740.4558339745989
0.0,2021-07-27,1426.60906264926
0.0,2021-07-28,1421.838642420996
0.0,2021-07-29,1429.480076054797
0.0,2021-07-30,904.3613171395708
0.0,2021-07-31,3295.687620815408
0.0,2021-08-01,2471.340483666525
0.0,2021-08-02,960.2649807037178
0.0,2021-08-03,1327.8706137356492
0.0,2021-08-04,1433.8498348487883
0.0,2021-08-05,1202.0711923573622
0.0,2021-08-06,997.3483490397105
0.0,2021-08-07,1942.5417268009217
0.0,2021-08-08,2832.5017223247064
0.0,2021-08-09,1314.2766333325924
0.0,2021-08-10,949.5746256026614
0.0,2021-08-11,1306.3207252637703
0.0,2021-08-12,1247.9986094735614
0.0,2021-08-13,1089.928460455665
0.0,2021-08-14,2545.040951400918
0.0,2021-08-15,2465.1840812189294
0.0,2021-08-16,1667.3773923642011
0.0,2021-08-17,1490.2608200137593
0.0,2021-08-18,1547.9781412901368
0.0,2021-08-19,1304.2792726187026
0.0,2021-08-20,2163.761988511176
0.0,2021-08-21,2148.995586596885
0.0,2021-08-22,2705.807038379247
0.0,2021-08-23,1171.8544044346236
0.0,2021-08-24,1665.1664255220587
0.0,2021-08-25,1102.2177073630255
0.0,2021-08-26,1086.2849873108396
0.0,2021-08-27,1478.0459033542222
0.0,2021-08-28,2612.06414177368
0.0,2021-08-29,1853.306504387688
0.0,2021-08-30,1456.2323161160496
0.0,2021-08-31,1030.716723963066
0.0,2021-09-01,1185.091451056436
0.0,2021-09-02,1332.164291309237
0.0,2021-09-03,1217.2378930138948
0.0,2021-09-04,1729.130403170642
0.0,2021-09-05,2806.0518870968394
0.0,2021-09-06,1467.709821861824
0.0,2021-09-07,1066.6184276733673
0.0,2021-09-08,1757.0319700412024
0.0,2021-09-09,1864.921267077369
0.0,2021-09-10,899.2619640262226
0.0,2021-09-11,2448.944223695449
0.0,2021-09-12,1937.9413222537012
0.0,2021-09-13,1207.003139155436
0.0,2021-09-14,655.8453791462346
0.0,2021-09-15,1270.6786014205288
0.0,2021-09-16,1323.6841596138984
0.0,2021-09-17,1291.1470239351204
0.0,2021-09-18,2850.29762877064
0.0,2021-09-19,3084.6293074241967
0.0,2021-09-20,1509.3742665728714
0.0,2021-09-21,1126.028911565415
0.0,2021-09-22,1329.5090095445614
0.0,2021-09-23,1153.93896294375
0.0,2021-09-24,1228.3410996933071
0.0,2021-09-25,1689.6375011306486
0.0,2021-09-26,2087.5129630751
0.0,2021-09-27,1386.4473563328477
0.0,2021-09-28,1448.6884704124698
0.0,2021-09-29,1514.8684065449895
0.0,2021-09-30,1340.7528909633056
0.0,2021-10-01,1172.506172241326
0.0,2021-10-02,2531.7853566741787
0.0,2021-10-03,1835.4411780905607
0.0,2021-10-04,1109.2997302526048
0.0,2021-10-05,867.3868651607788
0.0,2021-10-06,1496.9874868238207
0.0,2021-10-07,1245.2182417252395
0.0,2021-10-08,997.2585814202708
0.0,2021-10-09,2204.9270997202007
0.0,2021-10-10,1767.1406137186164
0.0,2021-10-11,1740.0880941320447
0.0,2021-10-12,869.5999055995426
0.0,2021-10-13,1404.2202524828167
0.0,2021-10-14,1353.5335659595698
0.0,2021-10-15,1435.8453654967752
0.0,2021-10-16,2205.507345392912
0.0,2021-10-17,1722.5996711466582
0.0,2021-10-18,1202.5297070160952
0.0,2021-10-19,1001.093071734318
0.0,2021-10-20,1587.2530907218604
0.0,2021-10-21,1215.499965827353
0.0,2021-10-22,709.8876124185808
0.0,2021-10-23,2471.865771090329
0.0,2021-10-24,2117.452782868137
0.0,2021-10-25,1747.528520352368
0.0,2021-10-26,1205.5884718694078
0.0,2021-10-27,1258.066539015095
0.0,2021-10-28,1494.2124466686123
0.0,2021-10-29,892.5235680402466
0.0,2021-10-30,2153.151519003496
0.0,2021-10-31,2776.381657881559
0.0,2021-11-01,1736.8461278550278
0.0,2021-11-02,872.5247570440694
0.0,2021-11-03,1295.7840113485397
0.0,2021-11-04,1006.1940545372252
0.0,2021-11-05,1294.118195054751
0.0,2021-11-06,1370.9851874191645
0.0,2021-11-07,2089.171716105823
0.0,2021-11-08,868.1385935340984
0.0,2021-11-09,1289.4539013545643
0.0,2021-11-10,1237.7804764679806
0.0,2021-11-11,1390.428129167642
0.0,2021-11-12,1304.9476142065728
0.0,2021-11-13,1577.2285746263528
0.0,2021-11-14,3536.78649532734
0.0,2021-11-15,1762.5750220787286
0.0,2021-11-16,1078.302896025765
0.0,2021-11-17,1317.495241555844
0.0,2021-11-18,1011.744907813963
0.0,2021-11-19,1260.8692361071874
0.0,2021-11-20,1889.6356032723647
0.0,2021-11-21,2034.560156414358
0.0,2021-11-22,1278.38752935593
0.0,2021-11-23,766.3784536198614
0.0,2021-11-24,1606.043117732455
0.0,2021-11-25,771.5587781769593
0.0,2021-11-26,1211.7223595680607
0.0,2021-11-27,1873.8457258415929
0.0,2021-11-28,2661.4767052644934
0.0,2021-11-29,1435.0815587677216
0.0,2021-11-30,1210.76204347039
0.0,2021-12-01,1490.2475672035887
0.0,2021-12-02,1346.9097067095963
0.0,2021-12-03,1305.2821555128742
0.0,2021-12-04,1809.0000538266302
0.0,2021-12-05,2006.216446958193
0.0,2021-12-06,1155.5722400171173
0.0,2021-12-07,1277.7884304311713
0.0,2021-12-08,1285.1449346646054
0.0,2021-12-09,1133.3749956049219
0.0,2021-12-10,1290.0795187174836
0.0,2021-12-11,1882.7444499787832
0.0,2021-12-12,2116.4113432668755
0.0,2021-12-13,1107.2591048582117
0.0,2021-12-14,1139.987163178302
0.0,2021-12-15,1240.8795496505977
0.0,2021-12-16,1167.1067496516778
0.0,2021-12-17,1125.5953606453952
